V1,SpeciesID,TableIdx,VertClass,TreeID,IGH_AnnotationLevel,IGH_TotalLength,IGH_TotalGenes,IGH_MinDir,IGH_NumContigs,IGH_LocusFraction,IGK_AnnotationLevel,IGK_TotalLength,IGK_TotalGenes,IGK_MinDir,IGK_NumContigs,IGK_LocusFraction,IGL_AnnotationLevel,IGL_TotalLength,IGL_TotalGenes,IGL_MinDir,IGL_NumContigs,IGL_LocusFraction,IGI_AnnotationLevel,IGI_TotalLength,IGI_TotalGenes,IGI_MinDir,IGI_NumContigs,IGI_LocusFraction,LatinName,Assembly ID,Assembly ID main haplotype
425,Harbor_Porpoise,63,mammals,GCF_963924675.1,0,155943,20,1,1,0.7644264705882354,0,57070,4,1,1,0.0172160290370788,0,1342664,25,0.96,1,0.0148179528655068,3,0,0,0,0,0,phocoena_phocoena,mPhoPho1,mPhoPho1.pri
426,Humpback_Whale,79,mammals,GCA_041834305.1,0,257054,17,1,1,0.0014259928811194,0,88599,4,1,1,9.65420786886e-4,0,196834,19,1,1,0.0020884539406801,3,0,0,0,0,0,megaptera_novaeangliae,mMegNov1,mMegNov1.pri
427,North_Atlantic_Bottlenose_Whale,85,mammals,GCA_949752795.1,0,116585,9,1,1,0.2637669683257918,0,60279,4,1,1,6.778815566533e-4,0,223466,17,1,1,0.002465339581149,3,0,0,0,0,0,hyperoodon_ampullatus,mHypAmp2.1,mHypAmp2.pri
428,Striped_Dolphin,75,mammals,GCA_951394435.1,0,237614,31,1,1,0.3904740463446979,0,45606,4,1,1,5.058318398283e-4,0,1340155,32,0.96875,1,0.0149201932124132,3,0,0,0,0,0,stenella_coeruleoalba,mSteCoe1.1,mSteCoe1.pri
429,LongFinned_Pilot_Whale,70,mammals,GCF_963455315.2,0,337524,42,1,1,0.0018874783223851,0,45725,4,1,1,5.038989602192e-4,0,1366040,35,0.9714285714285714,1,0.0152033317070176,3,0,0,0,0,0,globicephala_melas,mGloMel1,mGloMel1.pri
430,Blue_Whale,74,mammals,GCF_009873245.2,0,181850,17,0.9411764705882352,1,0.0019886179317522,0,88416,3,1,1,9.755162263922e-4,0,1126283,15,0.9333333333333332,1,0.0124509166358809,3,0,0,0,0,0,balaenoptera_musculus,mBalMus1,mBalMus1.3.pri
431,Blainvilles_Beaked_Whale,82,mammals,GCF_025265405.1,0,121664,15,1,1,0.0634235166000357,0,72916,5,1,1,0.072178551736904,0,334347,37,1,1,0.0036662148890297,3,0,0,0,0,0,mesoplodon_densirostris,mMesDen1,mMesDen1.pri
432,False_Killer_Whale,65,mammals,GCF_039906515.1,0,225547,24,1,1,0.0011348582441813,0,43880,3,1,1,4.759496244417e-4,0,1225106,22,0.9545454545454546,1,0.0131870266213236,3,0,0,0,0,0,pseudorca_crassidens,mPseCra1,mPseCra1.hap1
433,Gray_Whale,76,mammals,GCF_028021215.1,0,233181,24,1,1,0.3725947941134174,0,85203,4,1,1,0.0528567378491167,0,1158609,16,0.9375,1,0.0114842512202959,3,0,0,0,0,0,eschrichtius_robustus,mEscRob2,mEscRob2.pri
434,Sei_Whale,81,mammals,GCA_965194805.1,0,233642,18,1,1,0.3667849293563579,0,92720,4,1,1,0.0010065303651007,0,1287004,35,0.9714285714285714,1,0.0139563467650591,3,0,0,0,0,0,balaenoptera_borealis,mBalBor1,mBalBor1.hap1
435,Bottlenose_Dolphin,64,mammals,GCF_011762595.1,0,306763,20,1,1,0.001738302392163,0,41291,2,1,1,4.666537994339e-4,0,1204170,27,0.9629629629629628,1,0.0136087366332957,3,0,0,0,0,0,tursiops_truncatus,mTurTru1,mTurTru1.mat
436,Finback_Whale,80,mammals,GCA_965194825.1,0,233402,17,1,1,0.0012966328134331,0,82170,2,1,1,8.36544362598e-4,0,1127412,15,0.9333333333333332,1,0.0115839400049945,3,0,0,0,0,0,balaenoptera_physalus,mBalPhy1,mBalPhy1.hap1
437,Vaquita,62,mammals,GCF_008692025.1,0,119559,9,1,1,6.695585348495e-4,0,57292,3,1,1,6.337599332373e-4,0,379330,5,1,1,0.0042259243105128,3,0,0,0,0,0,phocoena_sinus,mPhoSin1,mPhoSin1.pri
438,North_Atlantic_Right_Whale,87,mammals,GCF_028564815.1,0,275851,18,1,1,0.0014073748491031,0,88132,3,1,1,9.308441775064e-4,0,1206098,26,0.9615384615384616,1,0.0128017552306496,3,0,0,0,0,0,eubalaena_glacialis,mEubGla1,mEubGla1.hap2
439,Rissos_Dolphin,71,mammals,GCA_964374135.1,0,162705,20,1,1,9.192505263818e-4,0,45698,4,1,1,5.162876156985e-4,0,1187734,17,0.9411764705882352,1,0.0133496445276997,3,0,0,0,0,0,grampus_griseus,mGraGri1,mGraGri1.hap1
440,Saddleback_Dolphin,73,mammals,GCF_949987515.2,0,196197,23,1,1,0.0010999696399251,0,41474,3,1,1,0.045526445492636,0,1271064,23,1,1,0.9822728386255672,3,0,0,0,0,0,delphinus_delphis,mDelDel1.1,mDelDel1.pri
441,Amazon_River_Dolphin,72,mammals,GCA_036417435.1,0,262291,31,1,1,0.0014004892857024,0,42827,2,1,1,4.255246849426e-4,0,167357,15,1,1,0.0017728935229962,3,0,0,0,0,0,inia_geoffrensis,mIniGeo1,mIniGeo1.hap1
442,Rices_Whale,77,mammals,GCF_028023285.1,0,152457,12,1,1,0.0541395596590908,0,90060,3,1,1,9.657534766589e-4,0,1116585,12,0.9166666666666666,1,0.0119657354857514,3,0,0,0,0,0,balaenoptera_ricei,mBalRic1,mBalRic1.hap2
443,notoryctes_typhlops,189,mammals,GCA_048126345.1,0,215156,3,1,1,6.881038914706e-4,0,108473,3,1,1,2.186137174795e-4,0,1449184,7,0.5714285714285714,1,0.0022599109557809,3,0,0,0,0,0,notoryctes_typhlops,mNotTyp1,mNotTyp1.hap1
444,ochotona_princeps,59,mammals,GCF_030435755.1,0,77146,5,1,1,0.0023762920314007,0,313556,5,0.6,1,0.0037753778529459,0,88011,2,1,1,0.0034583652488107,3,0,0,0,0,0,ochotona_princeps,mOchPri1,mOchPri1.hap1
445,tachyglossus_aculeatus,194,mammals,GCF_015852505.1,0,238070,43,1,1,0.2948472632471963,0,164085,5,0.8,1,0.0027212642308511,3,0,0,0,0,0,3,0,0,0,0,0,tachyglossus_aculeatus,mTacAcu1,mTacAcu1.pri
446,tupaia_tana,60,mammals,GCA_026018925.1,0,604647,27,1,1,0.2570728876360784,0,791541,34,0.6176470588235294,1,0.0034442118470887,0,969202,87,1,1,0.0321996587348204,3,0,0,0,0,0,tupaia_tana,mTupTan1,mTupTan1.pri
447,talpa_europaea,179,mammals,GCA_964194135.1,0,2195742,241,0.8672199170124482,1,0.0461116429366806,0,698834,70,0.9714285714285714,1,0.0050100762658101,0,2856739,129,0.9457364341085271,1,0.062145509002448,3,0,0,0,0,0,talpa_europaea,mTalEur1,mTalEur1.hap1
448,oryctolagus_cuniculus,58,mammals,GCF_964237555.1,0,1771481,63,0.984126984126984,1,0.0358201028212773,0,862745,26,0.7692307692307693,1,0.0043124224759154,0,340287,29,1,1,0.0106139034971232,3,0,0,0,0,0,oryctolagus_cuniculus,mOryCun1,mOryCun1.pri
449,canis_lupus_familiaris,166,mammals,GCF_011100685.1,0,2786750,34,1,1,0.0364730598861402,0,315908,21,0.9523809523809524,1,0.0048535398101943,0,2208416,78,0.9615384615384616,1,0.0562544631469452,3,0,0,0,0,0,canis_lupus_familiaris,mCanFam4,mCanFam4.pri
450,mustela_lutreola,160,mammals,GCF_030435805.1,0,1233510,46,0.9565217391304348,1,0.0080057169247004,0,719862,54,0.6296296296296297,1,0.0049214088346514,0,1961247,42,1,1,0.0187591220405641,3,0,0,0,0,0,mustela_lutreola,mMusLut2,mMusLut2.pri
451,halichoerus_grypus,172,mammals,GCA_964656455.1,0,424428,28,1,1,0.0027911226558754,0,134217,13,0.8461538461538461,1,9.915742379679e-4,0,2018476,92,1,1,0.0211178668861569,3,0,0,0,0,0,halichoerus_grypus,mHalGry1,mHalGry1.hap1
452,mustela_erminea,159,mammals,GCF_009829155.1,0,1145735,19,1,1,0.0077368809901809,0,796199,43,0.6511627906976745,1,0.0056285123459827,0,2305178,42,1,1,0.0248137260095228,3,0,0,0,0,0,mustela_erminea,mMusErm1,mMusErm1.pri
453,canis_lupus_orion,165,mammals,GCA_905319855.2,0,2456235,79,0.9746835443037974,1,0.0316582264621342,0,241175,17,0.9411764705882352,1,0.0036565954216681,0,4690264,162,0.9197530864197532,1,0.1017205948493725,3,0,0,0,0,0,canis_lupus_orion,mCanLor1,mCanLor1.pri
454,neogale_vison,162,mammals,GCA_964106545.1,0,855259,26,0.8076923076923077,1,0.0055832613256332,0,653789,36,0.6944444444444444,1,0.0044548005119304,0,1396695,36,1,1,0.0058424835855406,3,0,0,0,0,0,neogale_vison,mNeoVis2,mNeoVis2.hap1
455,canis_lupus_baileyi,167,mammals,GCF_048164855.1,0,2597850,38,0.5263157894736842,1,0.0336619092092626,0,187984,11,0.9090909090909092,1,0.0028312430404607,0,4361434,145,0.9241379310344828,1,0.0921511103315117,3,0,0,0,0,0,canis_lupus_baileyi,mCanLup2,mCanLup2.hap1
456,lutra_lutra,158,mammals,GCF_902655055.1,0,1751075,39,0.9230769230769232,1,0.0117518020744121,0,663067,37,0.5135135135135135,1,0.0046019007163693,0,3412068,56,1,1,0.0353781118470402,3,0,0,0,0,0,lutra_lutra,mLutLut1,mLutLut1.pri
457,vulpes_vulpes,169,mammals,GCA_964106825.2,2,3741193,154,0.9782608695652174,2,NA,0,188669,10,1,1,0.0016885265049545,0,2229749,92,1,1,0.0210246473378433,3,0,0,0,0,0,vulpes_vulpes,mVulVul1,mVulVul1.hap1
458,zalophus_californianus,171,mammals,GCF_009762305.2,0,288066,9,1,1,0.3414386683149951,0,94290,5,0.6,1,6.707224282345e-4,0,451412,13,1,1,0.0047892272962229,3,0,0,0,0,0,zalophus_californianus,mZalCal1,mZalCal1.2.pri
459,martes_martes,163,mammals,GCA_963455335.1,0,1577300,56,1,1,0.010782068186748,0,717825,45,0.7333333333333333,1,0.0051538604969346,0,2393506,54,0.925925925925926,1,0.0255557859681224,3,0,0,0,0,0,martes_martes,mMarMar1,mMarMar1.pri
460,meles_meles,164,mammals,GCF_922984935.1,0,2400514,50,1,1,0.0156109916269709,0,688872,36,0.6111111111111112,1,0.0081058790144676,0,1779765,43,1,1,0.0184558525107183,3,0,0,0,0,0,meles_meles,mMelMel1,mMelMel3.2.pat
461,mustela_nivalis_vulgaris,161,mammals,GCA_964662115.1,0,1419476,47,1,1,0.0103603804121577,0,928037,60,0.6,1,0.003481884188077,0,1920750,42,1,1,0.0207607892413855,3,0,0,0,0,0,mustela_nivalis_vulgaris,mMusNiv2,mMusNiv2.hap1
462,lycaon_pictus,170,mammals,GCA_040955705.1,0,2172217,50,0.96,1,0.0283057884193668,0,194874,13,0.9230769230769232,1,0.0030223622141228,0,2360599,79,0.9746835443037974,1,0.0590241325941719,3,0,0,0,0,0,lycaon_pictus,mLycPic1,mLycPic1.mat
463,Arctic_Ground_Squirrel,34,mammals,GCA_045843805.1,0,1898717,75,1,1,0.0095948224664978,0,7264034,130,0.6615384615384615,1,0.0680818164526005,0,3297945,68,1,1,0.0168509592665617,3,0,0,0,0,0,urocitellus_parryii,mUroPar1,mUroPar1.hap1
464,European_Ground_Squirrel,35,mammals,GCA_964194105.1,0,3605515,66,1,1,0.0155712976955813,0,7452623,110,0.7636363636363637,1,0.0637851200402427,0,3516114,64,1,1,0.0150954138970542,3,0,0,0,0,0,spermophilus_citellus,mSpeCit3,mSpeCit3.pri
465,YellowBellied_Marmot,37,mammals,GCF_047511675.1,0,1049788,60,1,1,0.0051386708551082,0,4197818,76,0.6842105263157895,1,0.0423323933379892,0,2601367,40,1,1,0.0117792915299746,3,0,0,0,0,0,marmota_flaviventris,mMarFla1,mMarFla1.hap1
466,Grey_Squirrel,33,mammals,GCF_902686445.1,0,1050411,23,1,1,0.995043779004834,0,391079,12,0.5833333333333334,1,0.9714341781364652,0,2456281,24,1,1,0.0165707419743219,3,0,0,0,0,0,sciurus_carolinensis_,mSciCar1,mSciCar1.2.pri
467,GoldenMantled_Ground_Squirrel,36,mammals,GCA_048772815.1,0,1861441,72,1,1,0.0093432452136409,0,3447609,69,0.6666666666666666,1,0.0315866575433654,0,4022395,69,0.855072463768116,1,0.0189917293286154,3,0,0,0,0,0,callospermophilus_lateralis,mCalLat2,mCalLat2.hap1
468,Eurasian_Red_Squirrel,32,mammals,GCA_902686455.2,0,1589953,39,0.8461538461538461,1,0.0077798780589905,0,3584367,76,0.5657894736842105,1,0.0361190830650419,0,2107946,20,1,1,0.0136992622186411,3,0,0,0,0,0,sciurus_vulgaris,mSciVul1.2,mSciVul1.2.pri
469,Norway_Rat,42,mammals,GCF_015227675.2,0,4250064,138,1,1,0.0301435675365079,0,5909270,124,0.5,1,0.0323462841411922,0,363247,6,1,1,0.004211977101915,3,0,0,0,0,0,rattus_norvegicus,mRatNor1,mRatNor1.pri
470,Crete_Spiny_Mouse,45,mammals,GCA_964271855.1,0,2961457,178,0.9831460674157304,1,0.0232238927992441,2,1853883,82,0.75,2,NA,0,392615,4,1,1,0.0033416147628295,3,0,0,0,0,0,acomys_minous,mAcoMin1,mAcoMin1.pri
471,House_Mouse,44,mammals,GCA_949316315.1,0,2476534,121,1,1,0.0206509081901222,0,3148915,111,0.6126126126126126,1,0.0207645135817003,0,175385,3,1,1,0.0018254170831104,3,0,0,0,0,0,mus_musculus,mMusMuc1.1,mMusMuc1.pri
472,European_Harvest_Mouse,43,mammals,GCA_963924665.1,0,2658281,107,1,1,0.0101725612098439,0,1365936,76,0.7105263157894737,1,0.0251046915607216,0,150233,6,1,1,0.0019820823230497,3,0,0,0,0,0,micromys_minutus,mMicMin1,mMicMin1.pri
473,Golden_Spiny_Mouse,39,mammals,GCF_903995435.1,2,713164,40,1,2,NA,0,701808,22,0.8636363636363636,1,0.782578733682059,0,201899,4,1,1,0.0026153986575153,3,0,0,0,0,0,acomys_russatus,mAcoRus1,mAcoRus1.pri
474,Nile_Rat,41,mammals,GCA_011762505.3,0,1407856,48,0.9583333333333334,1,0.0298025384114206,0,4438551,99,0.6262626262626263,1,0.0513801497720233,0,511036,8,1,1,0.0064237879920181,3,0,0,0,0,0,arvicanthis_niloticus,mArvNil1,mArvNil1.pat
475,European_Woodmouse,40,mammals,GCF_947179515.1,0,4914021,118,1,1,0.0333005678108816,0,6323109,100,0.56,1,0.0336226849700879,0,131711,4,1,1,0.1787678939589098,3,0,0,0,0,0,apodemus_sylvaticus,mApoSyl1,mApoSyl1.pri
476,monodelphis_domestica,191,mammals,GCF_027887165.1,0,782340,21,1,1,0.3434230366561094,0,606517,6,1,1,0.3935271305506695,0,2184366,67,0.8208955223880597,1,0.0040578789537464,3,0,0,0,0,0,monodelphis_domestica,mMonDom1,mMonDom1.pri
477,callithrix_jacchus,21,mammals,GCA_049354715.1,0,629880,54,1,1,0.0046007705932839,0,426247,24,0.9166666666666666,1,0.0038335954766618,0,336014,16,1,1,0.0015486245378856,3,0,0,0,0,0,callithrix_jacchus,mCalJac2,mCalJac2.pri
478,saimiri_boliviensis,22,mammals,GCA_048565385.1,0,1076773,60,1,1,0.0044629351238749,0,407300,30,0.9333333333333332,1,0.0013486274819779,0,2180584,36,1,1,0.0585146010779527,3,0,0,0,0,0,saimiri_boliviensis,mSaiBol1,mSaiBol1.pri
479,Domestic_Sheep,91,mammals,GCA_040805955.1,0,81726,5,1,1,0.0011268238397902,0,104104,8,1,1,4.506075746525e-4,0,416025,30,1,1,0.0051941393303324,3,0,0,0,0,0,ovis_aries,mOviAri1,mOviAri1.pri
480,Red_Deer,95,mammals,GCF_910594005.1,0,618808,26,1,1,0.008573713928709,0,246438,13,1,1,0.0023864842704144,0,558069,45,1,1,0.0041413444499198,3,0,0,0,0,0,cervus_elaphus,mCerEla1,mCerEla1.pri
481,Goat,94,mammals,GCA_041735815.1,0,201759,8,1,1,0.0025117664629236,0,132772,9,1,1,0.0011724804983895,0,438694,33,1,1,0.0054294248654227,3,0,0,0,0,0,capra_hircus,mCapHir4,mCapHir4.pri
482,Reeves_Muntjac,96,mammals,GCF_963930625.1,0,690863,22,0.9545454545454546,1,0.7129649122807019,0,176187,9,1,1,6.474631488561e-4,0,1321909,84,1,1,0.0186904332214695,3,0,0,0,0,0,muntiacus_reevesi,mMunRee1,mMunRee1.pri
483,Fallow_Deer,97,mammals,GCA_048126745.1,0,328805,13,1,1,0.0048915915281481,0,290856,14,1,1,0.0028218069867955,0,753520,61,1,1,0.005742508865482,3,0,0,0,0,0,dama_dama,mDamDam1,mDamDam1.mat
484,Brahman_Cow,92,mammals,GCF_003369695.1,0,119019,8,1,1,0.8989078879792152,0,178606,11,1,1,0.0016770017425491,0,338345,25,1,1,0.0046591777946487,3,0,0,0,0,0,bos_taurus,UOA_Brahman_1,mBosTauInd1.mat
485,Bighorn_Sheep,90,mammals,GCF_042477335.2,0,268869,11,1,1,0.0032057133471392,0,121564,6,1,1,5.231746252094e-4,0,418424,28,1,1,0.0050214467924161,3,0,0,0,0,0,ovis_canadensis,mOviCan1,mOviCan1.pri
486,panthera_onca,175,mammals,GCA_046562885.1,0,1979171,53,1,1,0.0133492487055904,0,111719,10,0.9,1,7.969093962044e-4,0,1256388,68,1,1,0.0132563691268496,3,0,0,0,0,0,panthera_onca,mPanOnc1,mPanOnc1.hap1
487,lynx_canadensis,173,mammals,GCF_007474595.2,0,1037940,29,1,1,0.0070475984358072,0,116109,10,0.9,1,8.30351356287e-4,0,873484,50,1,1,0.0093374627589027,3,0,0,0,0,0,lynx_canadensis,mLynCan1,mLynCan1.pri
488,neofelis_nebulosa,174,mammals,GCF_028018385.1,0,1861077,48,1,1,0.0123903152115569,0,115537,10,0.9,1,8.147116228512e-4,0,1212772,64,1,1,0.0126755422316216,3,0,0,0,0,0,neofelis_nebulosa,mNeoNeb1,mNeoNeb1.pri
489,equus_caballus,102,mammals,GCA_036426135.1,0,649162,30,0.9666666666666668,1,0.0135173944400859,0,828030,21,0.5714285714285714,1,0.0084200560053766,0,1285981,35,0.7142857142857143,1,0.0126692597720952,3,0,0,0,0,0,equus_caballus,mEquCab1,mEquCab1.pat
490,phascolarctos_cinereus,184,mammals,GCA_003287225.2,0,1376197,20,0.9,1,0.005284406051989,0,1088825,4,1,1,0.0026238330202472,0,2490613,12,1,1,0.0034098102016532,3,0,0,0,0,0,phascolarctos_cinereus,phaCin_HiC,mPhaCin1.pri
491,loxodonta_africana,1,mammals,GCF_030014295.1,0,3574396,100,1,1,0.0442038830206442,0,2851327,62,0.9193548387096774,1,0.0326592257911356,0,287922,3,1,1,0.0035666006324082,3,0,0,0,0,0,loxodonta_africana,mLoxAfr1,mLoxAfr1.hap2
492,elephas_maximus_indicus,0,mammals,GCF_024166365.1,0,2352260,54,1,1,0.0280405905148619,0,3845738,79,0.9367088607594936,1,0.0420288523356978,0,301455,3,1,1,0.2155604227760175,3,0,0,0,0,0,elephas_maximus_indicus,mEleMax1,mEleMax1.pri
493,tamandua_tetradactyla,9,mammals,GCA_023851605.1,0,4651366,70,1,1,0.0213556391034609,0,3535583,49,0.6326530612244898,1,0.0428315222524129,0,4493547,24,0.625,1,0.0440280613419151,3,0,0,0,0,0,tamandua_tetradactyla,mTamTet1,mTamTet1.pri
494,hippopotamus_amphibius,89,mammals,GCF_030028045.1,0,836962,102,1,1,0.0045446872151861,0,199389,13,1,1,0.0013362245269487,0,376944,24,1,1,0.0026672015447896,3,0,0,0,0,0,hippopotamus_amphibius,mHipAmp2,mHipAmp2.hap2
495,dasyurus_maculatus,188,mammals,GCA_048593285.1,0,578135,28,0.9642857142857144,1,8.623288600287e-4,0,2084137,52,0.9423076923076924,1,0.0031086363623611,0,790971,17,1,1,0.0010883249342798,3,0,0,0,0,0,dasyurus_maculatus,mDasMac1,mDasMac1.hap1
496,sminthopsis_crassicaudata,186,mammals,GCA_048593235.1,0,160422,5,1,1,2.321127065754e-4,0,1449127,9,1,1,0.0020967248266548,3,0,0,0,0,0,3,0,0,0,0,0,sminthopsis_crassicaudata,mSmiCra1,mSmiCra1.hap1
497,sarcophilus_harrisii,187,mammals,GCA_048593225.1,0,470968,29,1,1,6.82189674214e-4,0,1867576,29,1,1,0.0027051541994573,3,0,0,0,0,0,3,0,0,0,0,0,sarcophilus_harrisii,mSarHar1,mSarHar1.hap1
498,rhynchocyon_petersi,5,mammals,GCA_043290085.1,0,2305032,40,1,1,0.0196791854088028,3,0,0,0,0,0,0,3817781,24,1,1,0.0323164552615015,3,0,0,0,0,0,rhynchocyon_petersi,mRhyPet1,mRhyPet1.hap1
499,Particolored_Bat,140,mammals,GCA_963924515.1,2,1665816,151,1,2,NA,3,0,0,0,0,0,0,725330,174,0.6206896551724138,1,0.0264121389000377,3,0,0,0,0,0,vespertilio_murinus,mVesMur1,mVesMur1.pri
500,Pallid_Bat,138,mammals,GCA_027563665.1,0,1140073,61,0.8032786885245902,1,0.0099440541468973,3,0,0,0,0,0,0,373147,74,0.7297297297297297,1,0.0769794756193943,3,0,0,0,0,0,antrozous_pallidus,mAntPal1,mAntPal1.pri
501,Lesser_Noctule,141,mammals,GCA_964264875.2,2,2296646,180,0.9936305732484076,2,NA,3,0,0,0,0,0,0,475857,111,0.7837837837837838,1,0.0161917204888415,3,0,0,0,0,0,nyctalus_leisleri,mNycLei1,mNycLei1.hap1
502,Brown_BigEared_Bat,136,mammals,GCA_963455305.1,2,3829353,394,0.6361185983827493,2,NA,3,0,0,0,0,0,0,719571,141,0.8936170212765957,1,0.0224018601142341,3,0,0,0,0,0,plecotus_auritus,mPleAur1,mPleAur1.pri
503,Great_FruitEating_Bat,107,mammals,GCA_038363095.2,0,5325212,53,1,1,0.1427932820379503,3,0,0,0,0,0,0,834708,80,1,1,0.0064312456273419,3,0,0,0,0,0,artibeus_lituratus,mArtLit1,mArtLit1.hap1
504,Proboscis_Bat,137,mammals,GCA_037038545.1,0,1508912,71,1,1,0.0057570133220212,3,0,0,0,0,0,0,1622966,101,0.99009900990099,1,0.0043500729433796,3,0,0,0,0,0,rhynchonycteris_naso,mRhyNas2,mRhyNas2.hap1
505,Alvarezs_Mastiff_Bat,118,mammals,GCA_037157525.1,2,5044283,351,0.8846153846153846,3,NA,3,0,0,0,0,0,0,1403207,114,1,1,0.0349563212581501,3,0,0,0,0,0,molossus_alvarezi_,mMolAlv2,mMolAlv2.hap1
506,Common_Pipistrelle,130,mammals,GCA_903992545.1,0,287401,41,1,1,0.8414018631394661,3,0,0,0,0,0,0,410697,90,0.7222222222222222,1,0.0169758025465378,3,0,0,0,0,0,pipistrellus_pipistrellus,mPipPip1,mPipPip1.pri
507,Pallass_Mastiff_Bat,119,mammals,GCF_014108415.1,0,1018135,9,0.8888888888888888,1,0.2853635744980449,3,0,0,0,0,0,0,147397,14,1,1,0.0038223073254689,3,0,0,0,0,0,molossus_molossus,mMolMol1,mMolMol1.pri
508,Lesser_SacWinged_Bat,143,mammals,GCF_036850995.1,0,841581,83,1,1,0.0042888963907765,3,0,0,0,0,0,0,2256199,113,0.7345132743362832,1,0.0058409224152795,3,0,0,0,0,0,saccopteryx_leptura,mSacLep1,mSacLep1.pri
509,Northern_Bat,134,mammals,GCA_951640355.1,2,2527823,325,1,3,NA,3,0,0,0,0,0,0,574798,117,0.8803418803418803,1,0.0195488485524892,3,0,0,0,0,0,eptesicus_nilssonii_,mEptNil1.1,mEptNil1.1.pri
510,Geoffroys_Bat,128,mammals,GCA_965115925.1,2,2229035,140,1,2,NA,3,0,0,0,0,0,0,419377,78,0.6666666666666666,1,0.0155180496952649,3,0,0,0,0,0,myotis_emarginatus,mMyoEma1,mMyoEma1.hap1
511,Common_Vampire_Bat,114,mammals,GCA_022682495.2,0,1052414,66,1,1,0.0091811315182299,3,0,0,0,0,0,0,682804,95,1,1,0.0049688256048632,3,0,0,0,0,0,desmodus_rotundus,mDesRot1,mDesRot1.hap1
512,Hanakis_Dwarf_Bat,133,mammals,GCA_964339955.1,2,1460899,154,1,2,NA,3,0,0,0,0,0,0,387352,87,0.6666666666666666,1,0.0149615881024799,3,0,0,0,0,0,pipistrellus_hanaki,mPipHan1,mPipHan1.pri
513,Greater_MouseEared_Bat,123,mammals,GCF_014108235.1,0,99841,7,1,1,0.9534272999866308,3,0,0,0,0,0,0,93935,17,1,1,0.9602841954610508,3,0,0,0,0,0,myotis_myotis,mMyoMyo1,mMyoMyo1.pri
514,Angolan_FreeTailed_Bat,122,mammals,GCA_043748645.1,0,3302724,319,1,1,0.2606821318366208,3,0,0,0,0,0,0,1296206,171,1,1,0.0339264617376873,3,0,0,0,0,0,mops_condylurus,mMopCon1,mMopCon1.pri
515,Natterers_Bat,127,mammals,GCA_964212035.2,2,2266790,197,1,2,NA,3,0,0,0,0,0,0,479028,101,0.6435643564356436,1,0.0165308866566479,3,0,0,0,0,0,myotis_nattereri,mMyoNat1,mMyoNat1.hap1
516,Pale_SpearNosed_Bat,106,mammals,GCF_004126475.2,0,2168258,56,0.6964285714285714,1,0.0806440341022678,3,0,0,0,0,0,0,1671868,140,0.9214285714285714,1,0.0217013016889522,3,0,0,0,0,0,phyllostomus_discolor,mPhyDis1,mPhyDis1.pri
517,Greater_SacWinged_Bat,144,mammals,GCF_036850765.1,0,1447630,68,1,1,0.00482423988071,3,0,0,0,0,0,2,4630066,110,0.5531914893617021,2,NA,3,0,0,0,0,0,saccopteryx_bilineata,mSacBil1,mSacBil1.pri
518,Kuhls_Pipistrelle,129,mammals,GCF_014108245.1,0,155089,7,1,1,0.151723173127343,3,0,0,0,0,0,0,26065,9,1,1,0.0223033599222355,3,0,0,0,0,0,pipistrellus_kuhlii,mPipKuh1,mPipKuh1.pri
519,Townsends_BigEared_Bat,139,mammals,GCA_026230055.1,2,2325726,189,0.5838509316770186,2,NA,3,0,0,0,0,0,0,1006956,129,0.5503875968992248,1,0.0332411376888609,3,0,0,0,0,0,corynorhinus_townsendii,mCorTow1,mCorTow1.hap1
520,Brazilian_FreeTailed_Bat,121,mammals,GCA_030848825.1,0,5041501,410,0.9951219512195122,1,0.0201371950038883,3,0,0,0,0,0,0,1784854,198,1,1,0.0463667449726933,3,0,0,0,0,0,tadarida_brasiliensis,mTadBra1,mTadBra1.pri
521,Big_Brown_Bat,135,mammals,GCF_027574615.1,2,1053120,90,1,2,NA,3,0,0,0,0,0,0,506359,112,0.9196428571428572,1,0.0173941788195601,3,0,0,0,0,0,eptesicus_fuscus,mEptFus1,mEptFus1.pri
522,Soprano_Pipistrelle,131,mammals,GCA_949987585.1,2,1372342,142,1,2,NA,3,0,0,0,0,0,0,465669,113,0.672566371681416,1,0.0175957689957403,3,0,0,0,0,0,pipistrellus_pygmaeus,mPipPyg2.1,mPipPyg2.pri
523,Daubentons_Bat,124,mammals,GCF_963259705.1,2,2430817,133,1,2,NA,3,0,0,0,0,0,0,483100,99,0.8787878787878788,1,0.0162663503589371,3,0,0,0,0,0,myotis_daubentonii,mMyoDau2,Updated curation submitted to ENA on Apr 7 2025
524,Nathusiuss_Pipistrelle,132,mammals,GCA_964656225.1,2,1751938,177,0.5714285714285714,4,NA,3,0,0,0,0,0,0,397589,85,0.7647058823529411,1,0.0154494319806337,3,0,0,0,0,0,pipistrellus_nathusii,mPipNat1,mPipNat1.hap1
525,Schreibers_LongFingered_Bat,142,mammals,GCA_964146895.2,0,560343,18,1,1,0.0027696756825204,3,0,0,0,0,0,0,608936,93,0.8709677419354839,1,0.0216451002765781,3,0,0,0,0,0,miniopterus_schreibersii,mMinSch1,mMinSch1.hap1
